timestamp,h_raw,h5S_count,h5S_mean,h5S_variance,h5S_std,s_raw,s5S_count,s5S_mean,s5S_variance,s5S_std
1970-01-01 00:03:32.940762,,11.0,-86.55,3.18,1.78,-70.0,15.0,-73.58,0.87,0.93
1970-01-01 00:03:33.008666,,11.0,-86.55,3.43,1.85,-83.0,15.0,-74.02,0.9,0.95
1970-01-01 00:03:33.082764,,11.0,-86.55,3.62,1.9,-77.0,15.0,-74.09,0.93,0.97
1970-01-01 00:03:33.161708,,11.0,-86.55,3.86,1.96,-82.0,15.0,-74.32,0.97,0.98
1970-01-01 00:03:33.242219,,11.0,-86.55,4.08,2.02,-89.0,15.0,-74.72,1.0,1.0
1970-01-01 00:03:33.323587,,11.0,-86.55,4.32,2.08,-72.0,16.0,-74.7,1.03,1.01
1970-01-01 00:03:33.403530,,11.0,-86.55,4.46,2.11,-78.0,16.0,-74.77,1.09,1.04
1970-01-01 00:03:33.482629,,11.0,-86.55,4.67,2.16,-81.0,16.0,-74.94,1.12,1.06
1970-01-01 00:03:33.575584,,11.0,-86.55,4.87,2.21,-74.0,17.0,-75.0,1.14,1.07
1970-01-01 00:03:33.653715,,11.0,-86.55,4.98,2.23,-82.0,17.0,-75.12,1.21,1.1
1970-01-01 00:03:33.743543,-86.0,12.0,-86.5,5.15,2.27,,17.0,-75.22,1.24,1.11
1970-01-01 00:03:33.823884,,12.0,-86.5,5.32,2.31,-78.0,16.0,-75.25,1.28,1.13
1970-01-01 00:03:33.903940,,12.0,-86.5,5.42,2.33,-71.0,17.0,-75.32,1.31,1.15
1970-01-01 00:03:33.980435,-82.0,13.0,-86.15,5.45,2.33,,17.0,-75.32,1.37,1.17
1970-01-01 00:03:34.073093,,13.0,-86.15,5.5,2.34,-72.0,18.0,-75.32,1.36,1.17
1970-01-01 00:03:34.154228,-80.0,13.0,-84.85,5.49,2.34,,18.0,-75.32,1.35,1.16
1970-01-01 00:03:34.235538,,13.0,-84.85,5.42,2.33,-59.0,18.0,-75.07,1.38,1.18
1970-01-01 00:03:34.326071,,13.0,-84.85,5.4,2.32,-84.0,18.0,-75.18,1.37,1.17
1970-01-01 00:03:34.406410,,13.0,-84.85,5.38,2.32,-58.0,17.0,-75.02,1.34,1.16
1970-01-01 00:03:34.492159,,13.0,-84.85,5.37,2.32,-81.0,18.0,-75.06,1.33,1.15
1970-01-01 00:03:34.587483,,13.0,-84.85,5.36,2.31,-62.0,17.0,-74.86,1.31,1.15
1970-01-01 00:03:34.669380,,13.0,-84.85,5.29,2.3,-80.0,18.0,-74.98,1.33,1.15
1970-01-01 00:03:34.748972,-75.0,14.0,-84.14,5.25,2.29,,17.0,-75.02,1.29,1.13
1970-01-01 00:03:34.837787,-76.0,15.0,-83.6,5.09,2.26,,17.0,-74.86,1.26,1.12
1970-01-01 00:03:34.928943,,15.0,-83.6,4.93,2.22,-74.0,17.0,-74.76,1.25,1.12
1970-01-01 00:03:35.008263,,15.0,-83.6,4.85,2.2,-79.0,18.0,-74.85,1.25,1.12
1970-01-01 00:03:35.087506,-82.0,16.0,-83.5,4.69,2.16,,18.0,-74.78,1.26,1.12
1970-01-01 00:03:35.169048,-84.0,17.0,-83.53,4.51,2.12,,18.0,-74.77,1.26,1.12
1970-01-01 00:03:35.258696,-82.0,18.0,-83.44,4.45,2.11,,18.0,-74.77,1.26,1.12
1970-01-01 00:03:35.339429,-95.0,19.0,-84.05,4.27,2.07,,18.0,-74.84,1.26,1.12
1970-01-01 00:03:35.439654,-80.0,20.0,-83.85,4.1,2.02,,18.0,-75.05,1.26,1.12
1970-01-01 00:03:35.529888,,20.0,-83.85,3.91,1.98,-74.0,19.0,-75.23,1.25,1.12
1970-01-01 00:03:35.618843,-77.0,21.0,-83.52,3.86,1.96,,19.0,-75.23,1.25,1.12
1970-01-01 00:03:35.709985,,21.0,-83.52,3.68,1.92,-79.0,18.0,-75.45,1.24,1.11
1970-01-01 00:03:35.801165,,21.0,-83.52,3.49,1.87,-73.0,19.0,-75.54,1.22,1.1
1970-01-01 00:03:35.891573,-68.0,21.0,-82.57,3.35,1.83,,19.0,-75.62,1.14,1.07
1970-01-01 00:03:35.981825,-70.0,21.0,-82.05,3.22,1.79,,19.0,-75.54,1.06,1.03
1970-01-01 00:03:36.067352,,20.0,-82.05,3.17,1.78,-83.0,20.0,-75.71,1.04,1.02
1970-01-01 00:03:36.163402,-76.0,21.0,-81.76,3.06,1.75,,20.0,-75.66,0.97,0.99
1970-01-01 00:03:36.263269,,21.0,-81.76,3.04,1.74,-65.0,19.0,-75.58,0.93,0.97
1970-01-01 00:03:36.363824,-78.0,20.0,-81.35,3.02,1.74,,19.0,-75.58,0.84,0.92
1970-01-01 00:03:36.463234,,20.0,-81.35,3.06,1.75,-66.0,19.0,-75.31,0.79,0.89
1970-01-01 00:03:36.923374,,19.0,-81.11,2.94,1.71,-75.0,17.0,-74.98,0.56,0.75
1970-01-01 00:03:37.033810,,19.0,-81.11,3.11,1.76,-70.0,18.0,-74.39,0.52,0.72
1970-01-01 00:03:37.142212,,19.0,-81.11,3.29,1.81,-71.0,18.0,-74.0,0.49,0.7
1970-01-01 00:03:37.244366,,18.0,-80.33,3.62,1.9,-72.0,18.0,-73.89,0.48,0.7
1970-01-01 00:03:37.356029,,18.0,-80.33,4.01,2.0,-83.0,18.0,-74.5,0.45,0.67
1970-01-01 00:03:38.560716,-77.0,16.0,-79.25,3.82,1.95,,9.0,-72.88,0.29,0.54
1970-01-01 00:03:38.645205,,16.0,-79.25,4.03,2.01,-81.0,10.0,-73.47,0.35,0.59
1970-01-01 00:03:38.735391,-81.0,17.0,-79.35,4.16,2.04,,9.0,-72.88,0.46,0.68
1970-01-01 00:03:38.825919,-80.0,17.0,-79.0,4.09,2.02,,8.0,-72.38,0.63,0.79
1970-01-01 00:03:38.916789,,17.0,-79.0,4.12,2.03,-74.0,8.0,-72.49,0.76,0.87
1970-01-01 00:03:39.006725,-81.0,17.0,-78.94,4.16,2.04,,8.0,-72.49,0.89,0.94
1970-01-01 00:03:39.097942,,17.0,-78.94,4.12,2.03,-76.0,8.0,-72.63,0.98,0.99
1970-01-01 00:03:39.197555,,16.0,-78.88,4.26,2.06,-78.0,8.0,-72.69,1.07,1.03
1970-01-01 00:03:39.287077,,16.0,-78.88,4.34,2.08,-75.0,7.0,-73.38,1.09,1.05
1970-01-01 00:03:39.377824,,16.0,-78.88,4.38,2.09,-78.0,8.0,-73.59,1.1,1.05
1970-01-01 00:03:39.468169,,16.0,-78.88,4.37,2.09,-74.0,8.0,-74.59,1.1,1.05
1970-01-01 00:03:39.563811,,16.0,-78.88,4.31,2.08,-79.0,9.0,-74.7,1.09,1.04
1970-01-01 00:03:39.668494,-87.0,17.0,-79.35,4.14,2.04,,8.0,-75.46,1.11,1.05
1970-01-01 00:03:39.758502,,16.0,-79.62,3.8,1.95,-79.0,8.0,-75.41,1.15,1.07
1970-01-01 00:03:39.849776,,15.0,-79.87,3.69,1.92,-62.0,9.0,-74.66,1.15,1.07
1970-01-01 00:03:39.936107,,15.0,-79.87,3.56,1.89,-76.0,9.0,-74.74,1.15,1.07
1970-01-01 00:03:40.040029,,15.0,-79.87,3.42,1.85,-58.0,10.0,-73.79,1.15,1.07
1970-01-01 00:03:40.141788,,14.0,-79.71,3.27,1.81,-74.0,10.0,-73.75,1.16,1.08
1970-01-01 00:03:40.240473,,13.0,-79.38,3.13,1.77,-77.0,10.0,-73.82,1.17,1.08
1970-01-01 00:03:40.330471,,12.0,-79.17,2.99,1.73,-73.0,10.0,-73.75,1.17,1.08
1970-01-01 00:03:40.441170,,10.0,-77.5,2.66,1.63,-77.0,11.0,-73.96,1.19,1.09
1970-01-01 00:03:40.541519,,10.0,-77.5,2.52,1.59,-80.0,12.0,-74.28,1.17,1.08
1970-01-01 00:03:40.654433,,9.0,-77.56,2.38,1.54,-79.0,13.0,-74.5,1.14,1.07
1970-01-01 00:03:40.763491,-75.0,10.0,-77.3,2.23,1.49,,12.0,-74.28,1.1,1.05
1970-01-01 00:03:40.862421,,10.0,-77.3,2.01,1.42,-89.0,12.0,-74.82,1.06,1.03
1970-01-01 00:03:40.962797,,9.0,-78.33,1.82,1.35,-80.0,13.0,-75.06,1.03,1.01
1970-01-01 00:03:41.063391,,8.0,-79.38,1.65,1.28,-73.0,13.0,-74.97,1.0,1.0
1970-01-01 00:03:41.163731,,7.0,-79.86,1.36,1.16,-75.0,13.0,-74.72,0.9,0.95
1970-01-01 00:03:41.273826,,7.0,-79.86,1.2,1.1,-81.0,12.0,-75.26,0.88,0.94
1970-01-01 00:03:41.374017,,6.0,-80.17,1.1,1.05,-83.0,13.0,-75.57,0.87,0.94
1970-01-01 00:03:41.474756,,6.0,-80.17,1.0,1.0,-87.0,12.0,-76.28,0.97,0.98
1970-01-01 00:03:41.584570,,6.0,-80.17,1.0,1.0,-82.0,13.0,-76.5,1.09,1.04
1970-01-01 00:03:41.705180,,6.0,-80.17,0.99,1.0,-81.0,14.0,-76.66,1.22,1.1
1970-01-01 00:03:41.814602,,6.0,-80.17,0.98,0.99,-69.0,14.0,-76.46,1.31,1.15
1970-01-01 00:03:41.925604,,6.0,-80.17,0.92,0.96,-76.0,14.0,-76.49,1.42,1.19
1970-01-01 00:03:42.046226,-80.0,7.0,-80.14,0.85,0.92,,14.0,-76.66,1.56,1.25
1970-01-01 00:03:42.156503,-81.0,8.0,-80.25,0.79,0.89,,14.0,-76.82,1.7,1.3
1970-01-01 00:03:42.266491,,8.0,-80.25,0.78,0.88,-62.0,15.0,-76.46,1.79,1.34
1970-01-01 00:03:42.377150,-78.0,9.0,-80.0,0.77,0.88,,14.0,-76.22,1.86,1.36
1970-01-01 00:03:42.487746,,9.0,-80.0,0.76,0.87,-66.0,15.0,-75.9,1.85,1.36
1970-01-01 00:03:42.597590,,9.0,-80.0,0.76,0.87,-75.0,16.0,-75.9,1.84,1.36
1970-01-01 00:03:42.707631,-74.0,10.0,-79.4,0.74,0.86,,16.0,-75.9,1.84,1.35
1970-01-01 00:03:42.818252,,10.0,-79.4,0.72,0.85,-73.0,16.0,-75.85,1.82,1.35
1970-01-01 00:03:42.938666,,10.0,-79.4,0.7,0.84,-70.0,16.0,-75.72,1.8,1.34
1970-01-01 00:03:43.048672,,10.0,-79.4,0.69,0.83,-66.0,16.0,-75.5,1.77,1.33
1970-01-01 00:03:43.155424,,10.0,-79.4,0.67,0.82,-71.0,17.0,-75.32,1.74,1.32
1970-01-01 00:03:43.279090,,10.0,-79.4,0.66,0.81,-74.0,18.0,-75.25,1.71,1.31
1970-01-01 00:03:43.399198,,10.0,-79.4,0.64,0.8,-93.0,19.0,-75.68,1.69,1.3
1970-01-01 00:03:43.519883,,10.0,-79.4,0.63,0.79,-78.0,19.0,-75.7,1.67,1.29
1970-01-01 00:03:43.639822,-85.0,10.0,-80.2,0.65,0.8,,19.0,-75.7,1.6,1.27
1970-01-01 00:03:43.759609,-81.0,10.0,-80.2,0.68,0.82,,18.0,-75.5,1.51,1.23
1970-01-01 00:03:43.870421,-83.0,10.0,-80.5,0.7,0.84,,18.0,-75.5,1.37,1.17
1970-01-01 00:03:43.990607,-89.0,11.0,-81.27,0.77,0.88,,18.0,-75.6,1.24,1.11
1970-01-01 00:03:44.110658,,10.0,-81.3,0.85,0.92,-79.0,18.0,-75.68,0.98,0.99
1970-01-01 00:03:44.220857,,10.0,-81.3,0.91,0.95,-77.0,18.0,-75.65,0.84,0.92
1970-01-01 00:03:44.390713,,10.0,-81.3,0.97,0.99,-59.0,18.0,-75.19,0.71,0.84
1970-01-01 00:03:44.450568,-90.0,11.0,-82.09,1.08,1.04,,18.0,-75.19,0.7,0.83
1970-01-01 00:03:44.510539,,11.0,-82.09,1.19,1.09,-78.0,17.0,-75.16,0.68,0.83
1970-01-01 00:03:44.570499,,11.0,-82.09,1.29,1.14,-67.0,17.0,-74.8,0.68,0.83
1970-01-01 00:03:44.630963,,11.0,-82.09,1.37,1.17,-80.0,17.0,-74.86,0.67,0.82
1970-01-01 00:03:44.691607,-82.0,11.0,-81.64,1.44,1.2,,17.0,-74.86,0.68,0.82
1970-01-01 00:03:44.753001,,11.0,-81.64,1.47,1.21,-82.0,17.0,-74.95,0.67,0.82
1970-01-01 00:03:44.822575,,11.0,-81.64,1.52,1.23,-84.0,17.0,-75.07,0.67,0.82
1970-01-01 00:03:44.877980,,11.0,-81.64,1.58,1.26,-71.0,17.0,-75.34,0.66,0.81
1970-01-01 00:03:44.932032,,11.0,-81.64,1.6,1.27,-75.0,17.0,-75.26,0.64,0.8
1970-01-01 00:03:44.993479,-81.0,12.0,-81.58,1.65,1.28,,17.0,-75.31,0.64,0.8
1970-01-01 00:03:45.052995,,12.0,-81.58,1.69,1.3,-73.0,16.0,-75.64,0.59,0.77
1970-01-01 00:03:45.113426,-80.0,13.0,-81.46,1.69,1.3,,16.0,-75.64,0.58,0.76
1970-01-01 00:03:45.173574,,13.0,-81.46,1.72,1.31,-72.0,16.0,-75.6,0.52,0.72
1970-01-01 00:03:45.234437,,13.0,-81.46,1.72,1.31,-88.0,17.0,-76.03,0.52,0.72
1970-01-01 00:03:45.293740,,13.0,-81.46,1.74,1.32,-89.0,18.0,-76.47,0.49,0.7
1970-01-01 00:03:45.351667,,13.0,-81.46,1.74,1.32,-75.0,18.0,-76.52,0.45,0.67
1970-01-01 00:03:45.412060,-77.0,14.0,-81.14,1.72,1.31,,18.0,-76.52,0.45,0.67
1970-01-01 00:03:45.475256,,14.0,-81.14,1.58,1.26,-85.0,17.0,-76.6,0.42,0.65
1970-01-01 00:03:45.546008,-75.0,15.0,-80.73,1.42,1.19,,16.0,-76.44,0.4,0.63
1970-01-01 00:03:45.605750,,15.0,-80.73,1.4,1.18,-78.0,16.0,-76.44,0.41,0.64
1970-01-01 00:03:45.665967,,15.0,-80.73,1.24,1.11,-88.0,16.0,-76.72,0.4,0.63
1970-01-01 00:03:45.733255,,15.0,-80.73,1.22,1.1,-79.0,17.0,-76.84,0.41,0.64
1970-01-01 00:03:45.806798,,14.0,-81.14,1.03,1.02,-73.0,17.0,-76.72,0.39,0.63
1970-01-01 00:03:45.887163,,14.0,-81.14,0.84,0.92,-66.0,18.0,-76.23,0.38,0.62
1970-01-01 00:03:45.958983,-81.0,15.0,-81.13,0.83,0.91,,18.0,-76.23,0.37,0.61
1970-01-01 00:03:46.038386,,15.0,-81.13,0.73,0.86,-60.0,18.0,-75.68,0.36,0.6
1970-01-01 00:03:46.108043,,15.0,-81.13,0.7,0.84,-75.0,18.0,-75.72,0.35,0.59
1970-01-01 00:03:46.178238,-87.0,16.0,-81.5,0.7,0.84,,18.0,-75.78,0.33,0.57
1970-01-01 00:03:46.259262,-74.0,17.0,-81.06,0.69,0.83,,18.0,-75.78,0.32,0.57
1970-01-01 00:03:46.338656,,17.0,-81.06,0.67,0.82,-74.0,18.0,-75.62,0.32,0.56
1970-01-01 00:03:46.409566,-77.0,18.0,-80.83,0.67,0.82,,17.0,-75.35,0.32,0.57
1970-01-01 00:03:46.489726,-72.0,19.0,-80.37,0.66,0.82,,17.0,-75.12,0.33,0.57
1970-01-01 00:03:46.559529,,19.0,-80.37,0.66,0.81,-76.0,17.0,-75.1,0.33,0.57
1970-01-01 00:03:46.639127,,19.0,-80.37,0.65,0.81,-77.0,16.0,-74.82,0.34,0.58
1970-01-01 00:03:46.720726,,19.0,-80.37,0.65,0.81,-77.0,16.0,-74.69,0.35,0.59
1970-01-01 00:03:46.811270,,19.0,-80.37,0.64,0.8,-81.0,17.0,-74.94,0.35,0.59
1970-01-01 00:03:46.891594,,19.0,-80.37,0.64,0.8,-83.0,18.0,-75.41,0.34,0.59
1970-01-01 00:03:46.971415,-89.0,20.0,-80.8,0.63,0.79,,18.0,-75.45,0.33,0.58
1970-01-01 00:03:47.052154,,19.0,-80.84,0.62,0.79,-79.0,18.0,-75.48,0.32,0.56
1970-01-01 00:03:47.132283,,19.0,-80.84,0.61,0.78,-82.0,19.0,-75.72,0.31,0.56
1970-01-01 00:03:47.209823,,18.0,-80.83,0.61,0.78,-89.0,20.0,-76.1,0.29,0.54
1970-01-01 00:03:47.282665,,18.0,-80.83,0.6,0.78,-77.0,19.0,-76.41,0.29,0.54
1970-01-01 00:03:47.373410,,18.0,-80.83,0.59,0.77,-80.0,19.0,-76.46,0.3,0.55
1970-01-01 00:03:47.453728,,17.0,-81.0,0.58,0.76,-65.0,20.0,-76.2,0.3,0.55
1970-01-01 00:03:47.544109,,17.0,-81.0,0.57,0.75,-60.0,20.0,-76.06,0.3,0.55
1970-01-01 00:03:47.630691,,17.0,-81.0,0.56,0.74,-58.0,20.0,-75.63,0.3,0.55
1970-01-01 00:03:47.724744,,16.0,-81.44,0.52,0.72,-55.0,21.0,-75.19,0.3,0.55
1970-01-01 00:03:47.803193,,16.0,-81.44,0.52,0.72,-77.0,21.0,-75.18,0.3,0.55
1970-01-01 00:03:47.884625,-76.0,17.0,-81.12,0.48,0.69,,20.0,-75.17,0.3,0.55
1970-01-01 00:03:47.965445,,17.0,-81.12,0.44,0.66,-73.0,20.0,-75.24,0.31,0.55
1970-01-01 00:03:48.045372,,17.0,-81.12,0.43,0.66,-81.0,20.0,-75.31,0.3,0.55
1970-01-01 00:03:48.135765,,17.0,-81.12,0.39,0.63,-77.0,19.0,-75.47,0.3,0.55
1970-01-01 00:03:48.216216,,17.0,-81.12,0.35,0.59,-80.0,19.0,-75.63,0.3,0.55
1970-01-01 00:03:48.296684,,17.0,-81.12,0.31,0.55,-82.0,20.0,-75.94,0.3,0.55
1970-01-01 00:03:48.387347,,17.0,-81.12,0.3,0.55,-86.0,21.0,-76.23,0.3,0.55
1970-01-01 00:03:48.474270,,17.0,-81.12,0.26,0.51,-89.0,22.0,-76.27,0.31,0.55
1970-01-01 00:03:48.568203,,17.0,-81.12,0.21,0.46,-88.0,23.0,-76.55,0.32,0.57
1970-01-01 00:03:48.657767,,16.0,-80.88,0.2,0.45,-72.0,23.0,-76.44,0.33,0.57
1970-01-01 00:03:48.748084,,16.0,-80.88,0.2,0.44,-73.0,23.0,-76.35,0.33,0.57
1970-01-01 00:03:48.838931,-83.0,16.0,-81.0,0.18,0.43,,23.0,-76.35,0.34,0.58
1970-01-01 00:03:48.928875,,15.0,-80.87,0.18,0.42,-91.0,24.0,-76.68,0.35,0.59
1970-01-01 00:03:49.019190,,14.0,-80.29,0.19,0.43,-84.0,25.0,-76.84,0.37,0.61
1970-01-01 00:03:50.201028,,10.0,-79.1,0.17,0.41,-81.0,18.0,-77.54,0.4,0.63
1970-01-01 00:03:50.279956,-79.0,11.0,-79.09,0.23,0.48,,18.0,-77.3,0.43,0.66
1970-01-01 00:03:50.369847,,11.0,-79.09,0.28,0.53,-83.0,17.0,-77.22,0.46,0.68
1970-01-01 00:03:50.450200,,10.0,-79.3,0.32,0.57,-73.0,18.0,-77.1,0.48,0.69
1970-01-01 00:03:50.537260,,10.0,-79.3,0.37,0.6,-78.0,17.0,-76.9,0.49,0.7
1970-01-01 00:03:50.619715,-83.0,10.0,-80.1,0.38,0.62,,16.0,-76.85,0.51,0.71
1970-01-01 00:03:50.711623,-85.0,11.0,-80.55,0.38,0.62,,16.0,-76.59,0.5,0.71
1970-01-01 00:03:50.791889,,11.0,-80.55,0.38,0.62,-81.0,16.0,-76.63,0.5,0.71
1970-01-01 00:03:50.868748,-86.0,12.0,-81.0,0.38,0.62,,15.0,-76.76,0.5,0.71
1970-01-01 00:03:50.952806,,12.0,-81.0,0.38,0.61,-77.0,16.0,-77.03,0.52,0.72
1970-01-01 00:03:51.043454,,11.0,-81.0,0.38,0.62,-78.0,16.0,-77.48,0.57,0.76
1970-01-01 00:03:51.132974,,11.0,-81.0,0.38,0.62,-76.0,16.0,-77.52,0.62,0.79
1970-01-01 00:03:51.213236,-90.0,11.0,-81.27,0.37,0.61,,16.0,-77.52,0.66,0.81
1970-01-01 00:03:51.305446,-86.0,11.0,-82.36,0.43,0.65,,16.0,-77.52,0.7,0.84
1970-01-01 00:03:51.393768,,11.0,-82.36,0.48,0.7,-67.0,16.0,-77.3,0.72,0.85
1970-01-01 00:03:51.484392,,10.0,-82.9,0.58,0.76,-72.0,17.0,-77.17,0.72,0.85
1970-01-01 00:03:51.573612,,9.0,-84.11,0.82,0.91,-71.0,17.0,-77.02,0.69,0.83
1970-01-01 00:03:51.667562,,9.0,-84.11,1.04,1.02,-75.0,17.0,-76.96,0.65,0.81
1970-01-01 00:03:51.754560,-91.0,10.0,-84.8,1.35,1.16,,17.0,-76.98,0.6,0.77
1970-01-01 00:03:51.842818,,10.0,-84.8,1.65,1.28,-81.0,18.0,-77.06,0.56,0.75
1970-01-01 00:03:51.935173,,10.0,-84.8,1.92,1.39,-79.0,17.0,-76.98,0.54,0.73
1970-01-01 00:03:52.026124,,9.0,-84.33,2.12,1.46,-73.0,17.0,-76.9,0.52,0.72
1970-01-01 00:03:52.117381,,9.0,-84.33,2.31,1.52,-74.0,17.0,-76.78,0.5,0.71
1970-01-01 00:03:52.208353,,9.0,-84.33,2.49,1.58,-56.0,17.0,-76.02,0.49,0.7
1970-01-01 00:03:52.296953,-81.0,10.0,-84.0,2.66,1.63,,16.0,-75.59,0.52,0.72
1970-01-01 00:03:52.387297,-94.0,11.0,-84.91,2.9,1.7,,16.0,-75.47,0.54,0.73
1970-01-01 00:03:52.477786,-82.0,12.0,-84.67,3.09,1.76,,15.0,-75.82,0.55,0.74
1970-01-01 00:03:52.567796,-92.0,13.0,-85.23,3.34,1.83,,14.0,-76.4,0.54,0.74
1970-01-01 00:03:52.668366,,13.0,-85.23,3.58,1.89,-78.0,13.0,-77.2,0.54,0.73
1970-01-01 00:03:52.757261,-86.0,14.0,-85.29,3.83,1.96,,12.0,-78.19,0.55,0.74
1970-01-01 00:03:52.846269,,14.0,-85.29,4.06,2.01,-79.0,12.0,-78.24,0.56,0.75
1970-01-01 00:03:52.952750,,13.0,-86.0,4.37,2.09,-78.0,13.0,-78.14,0.55,0.74
1970-01-01 00:03:53.059332,,13.0,-86.0,4.73,2.18,-83.0,13.0,-78.38,0.52,0.72
1970-01-01 00:03:53.160204,,13.0,-86.0,5.0,2.24,-77.0,13.0,-78.38,0.52,0.72
1970-01-01 00:03:53.270585,,13.0,-86.0,5.24,2.29,-69.0,13.0,-78.07,0.51,0.72
1970-01-01 00:03:53.370585,,13.0,-86.0,5.45,2.34,-61.0,13.0,-77.26,0.49,0.7
1970-01-01 00:03:53.471710,,13.0,-86.0,5.64,2.38,-70.0,12.0,-76.88,0.48,0.69
1970-01-01 00:03:53.580881,-84.0,14.0,-85.86,5.85,2.42,,10.0,-75.94,0.5,0.7
1970-01-01 00:03:53.693481,,14.0,-85.86,5.94,2.44,-60.0,11.0,-75.22,0.56,0.75
1970-01-01 00:03:53.791707,,14.0,-85.86,6.0,2.45,-79.0,11.0,-75.4,0.61,0.78
1970-01-01 00:03:53.894787,,13.0,-86.08,6.08,2.47,-75.0,11.0,-75.39,0.66,0.81
1970-01-01 00:03:54.013017,,13.0,-86.08,6.11,2.47,-81.0,11.0,-74.94,0.76,0.87
1970-01-01 00:03:54.118232,-77.0,14.0,-85.43,5.97,2.44,,10.0,-74.47,0.89,0.95
1970-01-01 00:03:54.229083,,14.0,-85.43,5.91,2.43,-77.0,11.0,-74.62,0.99,0.99
1970-01-01 00:03:54.341688,,14.0,-85.43,5.85,2.42,-72.0,11.0,-74.54,1.08,1.04
1970-01-01 00:03:54.448742,,14.0,-85.43,5.79,2.41,-78.0,12.0,-74.7,1.14,1.07
1970-01-01 00:03:54.563540,-73.0,15.0,-84.6,5.69,2.39,,12.0,-74.7,1.2,1.1
1970-01-01 00:03:54.683679,,15.0,-84.6,5.59,2.36,-79.0,13.0,-74.88,1.25,1.12
1970-01-01 00:03:54.794326,-74.0,16.0,-83.94,5.47,2.34,,13.0,-74.88,1.28,1.13
1970-01-01 00:03:54.904249,,16.0,-83.94,5.36,2.32,-78.0,14.0,-74.98,1.31,1.14
1970-01-01 00:03:55.014913,,16.0,-83.94,5.25,2.29,-72.0,15.0,-74.89,1.34,1.16
1970-01-01 00:03:55.135360,-78.0,17.0,-83.59,5.15,2.27,,15.0,-74.89,1.36,1.17
1970-01-01 00:03:55.245823,,17.0,-83.59,4.73,2.17,-73.0,16.0,-74.66,1.4,1.18
1970-01-01 00:03:55.355010,,16.0,-83.88,4.29,2.07,-68.0,16.0,-74.5,1.46,1.21
1970-01-01 00:03:55.466350,,16.0,-83.88,3.46,1.86,-69.0,15.0,-74.12,1.56,1.25
1970-01-01 00:03:55.576128,-92.0,17.0,-84.35,3.0,1.73,,14.0,-73.99,1.66,1.29
1970-01-01 00:03:55.697270,,16.0,-84.44,2.67,1.63,-68.0,15.0,-73.79,1.77,1.33
1970-01-01 00:03:55.807591,-94.0,16.0,-85.0,2.15,1.47,,14.0,-73.53,1.93,1.39
1970-01-01 00:03:55.917757,,15.0,-84.93,1.91,1.38,-67.0,15.0,-73.32,2.08,1.44
1970-01-01 00:03:56.027813,,15.0,-84.93,1.66,1.29,-73.0,16.0,-73.26,2.22,1.49
1970-01-01 00:03:56.146159,,15.0,-84.93,1.15,1.07,-67.0,16.0,-72.86,2.35,1.53
1970-01-01 00:03:56.268277,-85.0,15.0,-84.6,0.89,0.95,,16.0,-72.86,2.47,1.57
1970-01-01 00:03:56.378762,,14.0,-84.5,0.77,0.88,-68.0,17.0,-72.74,2.59,1.61
1970-01-01 00:03:56.489185,,14.0,-84.5,0.57,0.76,-72.0,16.0,-73.02,2.67,1.63
1970-01-01 00:03:56.609188,,14.0,-84.5,0.56,0.75,-82.0,15.0,-73.4,2.71,1.65
1970-01-01 00:03:56.719618,,14.0,-84.5,0.55,0.74,-84.0,14.0,-73.68,2.73,1.65
1970-01-01 00:03:56.850730,,13.0,-84.0,0.58,0.76,-86.0,13.0,-73.74,2.72,1.65
1970-01-01 00:03:56.969848,,13.0,-84.0,0.6,0.77,-85.0,12.0,-73.79,2.7,1.64
1970-01-01 00:03:57.090682,,13.0,-84.0,0.61,0.78,-83.0,11.0,-74.02,2.67,1.63
1970-01-01 00:03:57.211230,-82.0,14.0,-83.86,0.63,0.8,,10.0,-74.41,2.66,1.63
1970-01-01 00:03:57.330188,,13.0,-84.08,0.63,0.79,-78.0,11.0,-74.62,2.66,1.63
1970-01-01 00:03:57.451024,,12.0,-83.25,0.69,0.83,-65.0,11.0,-74.39,2.67,1.63
1970-01-01 00:03:57.571900,-85.0,11.0,-82.73,0.8,0.9,,11.0,-74.39,2.68,1.64
1970-01-01 00:03:57.740402,,11.0,-82.73,0.89,0.94,-84.0,11.0,-74.66,2.56,1.6
1970-01-01 00:03:57.800853,,10.0,-82.4,1.01,1.0,-63.0,11.0,-74.42,2.32,1.52
1970-01-01 00:03:57.860006,-91.0,11.0,-83.18,1.05,1.02,,10.0,-74.19,2.06,1.44
1970-01-01 00:03:57.917897,,11.0,-83.18,1.07,1.04,-67.0,10.0,-74.05,2.03,1.42
1970-01-01 00:03:57.980463,,11.0,-83.18,1.07,1.03,-66.0,10.0,-73.81,1.78,1.33
1970-01-01 00:03:58.041823,,11.0,-83.18,1.09,1.04,-76.0,10.0,-73.86,1.75,1.32
1970-01-01 00:03:58.101655,,11.0,-83.18,1.07,1.04,-76.0,11.0,-73.76,1.45,1.21
1970-01-01 00:03:58.161043,,11.0,-83.18,1.05,1.03,-77.0,11.0,-73.76,1.13,1.06
1970-01-01 00:03:58.222221,,11.0,-83.18,1.06,1.03,-84.0,11.0,-73.96,1.11,1.06
1970-01-01 00:03:58.291644,,11.0,-83.18,1.03,1.02,-75.0,11.0,-74.24,0.82,0.91
